species_superorder,isGaleomorphi,species_name,marine_province,lat,long,date,year
Galeomorphii,1,Eridacnis radcliffei,Western India coast,,,2010-2012,2010
Galeomorphii,1,Eridacnis radcliffei,Western India coast,,,2010-2012,2010
Galeomorphii,1,Eridacnis radcliffei,Western India coast,,,2010-2012,2010
Galeomorphii,1,Eridacnis radcliffei,Western India coast,,,2010-2012,2010
Galeomorphii,1,Eridacnis radcliffei,Western India coast,,,2010-2012,2010
Galeomorphii,1,Eridacnis radcliffei,Western India coast,,,2010-2012,2010
Galeomorphii,1,Eridacnis radcliffei,Western India coast,,,2010-2012,2010
Galeomorphii,1,Eridacnis radcliffei,Western India coast,,,2010-2012,2010
Galeomorphii,1,Eridacnis radcliffei,Western India coast,,,2010-2012,2010
Galeomorphii,1,Eridacnis radcliffei,Western India coast,,,2010-2012,2010
Galeomorphii,1,Eridacnis radcliffei,Western India coast,,,2010-2012,2010
Galeomorphii,1,Eridacnis radcliffei,Western India coast,,,2010-2012,2010
Galeomorphii,1,Eridacnis radcliffei,Western India coast,,,2010-2012,2010
Galeomorphii,1,Eridacnis radcliffei,Western India coast,,,2010-2012,2010
Galeomorphii,1,Eridacnis radcliffei,Western India coast,,,2010-2012,2010
Galeomorphii,1,Pseudocarcharias kamoharai,Western India coast,,,2010,2010
Galeomorphii,1,Pseudocarcharias kamoharai,Western India coast,,,2010,2010
Galeomorphii,1,Cephaloscyllium silasi,Western India coast,,,2008-2011,2008
Galeomorphii,1,Cephaloscyllium silasi,Western India coast,,,2008-2011,2008
Galeomorphii,1,Planonasus parini,Western India coast,8.521111,81.235278,2017,2017
